pair,construct_a,construct_b,n_contexts_measured,n_contexts_significant,retention_rate,mean_abs_gamma,median_abs_gamma,sign_consistency,majority_sign,n_countries,n_waves,first_wave,last_wave
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_online_political_participation|WVS_E,neighborhood_disorder_and_crime,online_political_participation,63,26,0.413,0.0362,0.0222,0.774,-1,63,1,7,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,confidence_in_international_organizations,sexual_and_reproductive_morality_permissiveness,187,77,0.412,0.0218,0.0173,0.695,-1,93,6,2,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_violence_tolerance|WVS_F,science_skepticism,violence_tolerance,85,35,0.412,0.0132,0.0084,0.631,-1,64,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_outgroup_trust|WVS_G,existential_threat_worry,outgroup_trust,97,40,0.412,0.0134,0.0099,0.656,1,70,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_social_intolerance_outgroups|WVS_A,electoral_integrity,social_intolerance_outgroups,80,33,0.412,0.0199,0.012,0.55,-1,61,2,6,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_subjective_wellbeing|WVS_A,science_skepticism,subjective_wellbeing,112,46,0.411,0.0162,0.0097,0.723,-1,79,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_science_skepticism|WVS_I,child_qualities_conformity_tradition,science_skepticism,112,46,0.411,0.0172,0.0102,0.795,1,79,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_child_qualities_autonomy_self_expression|WVS_A,autocracy_support,child_qualities_autonomy_self_expression,217,89,0.41,0.0196,0.0117,0.676,1,99,5,3,7
wvs_agg_online_political_participation|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,online_political_participation,socioeconomic_insecurity_worry,61,25,0.41,0.0376,0.023,0.639,-1,61,1,7,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,international_organization_knowledge,socioeconomic_insecurity_worry,61,25,0.41,0.0248,0.0152,0.623,-1,61,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,economic_ideology,voluntary_association_belonging,61,25,0.41,0.0183,0.0088,0.525,1,55,2,4,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,confidence_in_civil_society_organizations,religious_practice_and_self_identification,210,86,0.41,0.0214,0.0159,0.576,1,100,5,3,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_religious_belief|WVS_F,basic_needs_deprivation,religious_belief,61,25,0.41,0.0166,0.0132,0.508,1,47,2,6,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_political_information_sources|WVS_E,institutional_threat_perception,political_information_sources,83,34,0.41,0.028,0.0188,0.663,-1,61,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_freedom_security_tradeoff_perception|WVS_H,child_qualities_conformity_tradition,freedom_security_tradeoff_perception,66,27,0.409,0.0144,0.0103,0.727,1,66,1,7,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_outgroup_trust|WVS_G,freedom_security_tradeoff_perception,outgroup_trust,66,27,0.409,0.0154,0.011,0.727,-1,66,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_societal_change_attitudes|WVS_E,familial_duty_obligations,societal_change_attitudes,66,27,0.409,0.0169,0.0102,0.585,-1,66,1,7,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_voluntary_association_active_membership|WVS_A,life_autonomy_morality_permissiveness,voluntary_association_active_membership,88,36,0.409,0.0153,0.0127,0.83,1,60,4,3,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,autocracy_support,neighborhood_disorder_and_crime,110,45,0.409,0.0182,0.011,0.505,1,79,2,6,7
wvs_agg_social_intolerance_outgroups|WVS_A::wvs_agg_societal_change_attitudes|WVS_E,social_intolerance_outgroups,societal_change_attitudes,186,76,0.409,0.0242,0.0154,0.543,1,93,6,2,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_importance_of_life_domains|WVS_A,familial_duty_obligations,importance_of_life_domains,66,27,0.409,0.0123,0.0094,0.591,1,66,1,7,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_outgroup_trust|WVS_G,life_autonomy_morality_permissiveness,outgroup_trust,149,61,0.409,0.015,0.011,0.617,1,90,3,5,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_voluntary_association_belonging|WVS_A,acceptance_of_state_surveillance,voluntary_association_belonging,49,20,0.408,0.0161,0.0119,0.542,-1,49,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_immigrant_origin_status|WVS_G,civic_dishonesty_tolerance,immigrant_origin_status,125,51,0.408,0.0491,0.0362,0.504,-1,80,3,5,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_subjective_wellbeing|WVS_A,outgroup_trust,subjective_wellbeing,152,62,0.408,0.0133,0.0084,0.711,1,90,3,5,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_religious_belief|WVS_F,international_organization_knowledge,religious_belief,54,22,0.407,0.0195,0.0146,0.63,-1,54,1,7,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_science_skepticism|WVS_I,job_scarcity_gender_discrimination,science_skepticism,108,44,0.407,0.0214,0.012,0.731,-1,78,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_social_intolerance_outgroups|WVS_A,democratic_values_importance,social_intolerance_outgroups,118,48,0.407,0.0143,0.0096,0.517,-1,75,3,5,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,confidence_in_international_organizations,religious_practice_and_self_identification,207,84,0.406,0.0205,0.0157,0.65,-1,99,6,2,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_religious_exclusivism|WVS_F,importance_of_life_domains,religious_exclusivism,101,41,0.406,0.0161,0.0116,0.6,1,71,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,confidence_in_international_organizations,perceived_negative_effects_of_immigration,64,26,0.406,0.0138,0.009,0.672,1,64,1,7,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_religious_exclusivism|WVS_F,child_qualities_prosocial_diligence,religious_exclusivism,101,41,0.406,0.0178,0.0109,0.683,1,71,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,electoral_integrity,perceived_negative_effects_of_immigration,64,26,0.406,0.0148,0.0119,0.562,1,64,1,7,7
wvs_agg_science_technology_optimism|WVS_E::wvs_agg_social_intolerance_outgroups|WVS_A,science_technology_optimism,social_intolerance_outgroups,116,47,0.405,0.0164,0.0113,0.588,-1,74,3,5,7
wvs_agg_religious_belief|WVS_F::wvs_agg_voluntary_association_active_membership|WVS_A,religious_belief,voluntary_association_active_membership,74,30,0.405,0.0156,0.0112,0.635,-1,50,4,3,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,acceptance_of_state_surveillance,sexual_and_reproductive_morality_permissiveness,57,23,0.404,0.0216,0.0141,0.667,-1,57,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,electoral_integrity,socioeconomic_insecurity_worry,94,38,0.404,0.0244,0.0098,0.713,1,72,2,6,7
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_religious_belief|WVS_F,neighborhood_disorder_and_crime,religious_belief,89,36,0.404,0.0191,0.011,0.753,1,65,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_international_organization_knowledge|WVS_E,existential_threat_worry,international_organization_knowledge,57,23,0.404,0.019,0.014,0.579,1,57,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_science_skepticism|WVS_I,democratic_system_evaluation,science_skepticism,109,44,0.404,0.0164,0.0093,0.734,-1,77,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,freedom_security_tradeoff_perception,sexual_and_reproductive_morality_permissiveness,57,23,0.404,0.0211,0.017,0.661,-1,57,1,7,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_science_skepticism|WVS_I,job_scarcity_nativist_preference,science_skepticism,104,42,0.404,0.0211,0.0088,0.644,-1,77,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_job_scarcity_gender_discrimination|WVS_C,freedom_security_tradeoff_perception,job_scarcity_gender_discrimination,62,25,0.403,0.0238,0.0177,0.694,1,62,1,7,7
wvs_agg_civic_dishonesty_tolerance|WVS_F::wvs_agg_gender_role_traditionalism|WVS_D,civic_dishonesty_tolerance,gender_role_traditionalism,201,81,0.403,0.0253,0.0161,0.587,1,96,6,2,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_work_ethic|WVS_C,democratic_values_importance,work_ethic,102,41,0.402,0.0135,0.0102,0.627,-1,80,2,5,7
wvs_agg_science_skepticism|WVS_I::wvs_agg_societal_change_attitudes|WVS_E,science_skepticism,societal_change_attitudes,112,45,0.402,0.0169,0.0099,0.604,1,79,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_civic_dishonesty_tolerance|WVS_F,child_qualities_conformity_tradition,civic_dishonesty_tolerance,204,82,0.402,0.0224,0.0114,0.765,-1,97,6,2,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_confidence_in_domestic_institutions|WVS_E,child_qualities_autonomy_self_expression,confidence_in_domestic_institutions,224,90,0.402,0.0185,0.0119,0.685,1,100,6,2,7
wvs_agg_life_autonomy_morality_permissiveness|WVS_F::wvs_agg_precautionary_security_behaviors|WVS_H,life_autonomy_morality_permissiveness,precautionary_security_behaviors,107,43,0.402,0.0168,0.0108,0.505,-1,77,2,6,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_importance_of_life_domains|WVS_A,gender_role_traditionalism,importance_of_life_domains,222,89,0.401,0.0211,0.0136,0.577,1,99,6,2,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_civic_dishonesty_tolerance|WVS_F,autocracy_support,civic_dishonesty_tolerance,197,79,0.401,0.0191,0.0109,0.658,-1,96,5,3,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_precautionary_security_behaviors|WVS_H,perceived_corruption,precautionary_security_behaviors,15,6,0.4,0.0207,0.0141,0.6,-1,15,1,7,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_sexual_and_reproductive_morality_permissiveness|WVS_F,international_organization_knowledge,sexual_and_reproductive_morality_permissiveness,55,22,0.4,0.0213,0.0136,0.782,1,55,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_voluntary_association_belonging|WVS_A,authoritarian_governance_tolerance,voluntary_association_belonging,45,18,0.4,0.0188,0.0108,0.711,-1,45,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,electoral_integrity,life_autonomy_morality_permissiveness,100,40,0.4,0.0154,0.0084,0.646,-1,75,2,6,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_democratic_system_evaluation|WVS_E,basic_needs_deprivation,democratic_system_evaluation,75,30,0.4,0.0166,0.0095,0.813,-1,58,2,6,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,perceived_corruption,religious_practice_and_self_identification,15,6,0.4,0.0214,0.0091,0.8,-1,15,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_familial_duty_obligations|WVS_D,electoral_integrity,familial_duty_obligations,65,26,0.4,0.0153,0.0099,0.646,-1,65,1,7,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_perceived_corruption|WVS_E,child_qualities_conformity_tradition,perceived_corruption,15,6,0.4,0.0162,0.0121,0.571,1,15,1,7,7
wvs_agg_perceived_corruption|WVS_E::wvs_agg_violence_tolerance|WVS_F,perceived_corruption,violence_tolerance,10,4,0.4,0.0158,0.0162,0.7,1,10,1,7,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_voluntary_association_active_membership|WVS_A,confidence_in_domestic_institutions,voluntary_association_active_membership,90,36,0.4,0.0142,0.0092,0.511,-1,60,4,3,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_socioeconomic_insecurity_worry|WVS_H,autocracy_support,socioeconomic_insecurity_worry,105,42,0.4,0.024,0.0126,0.629,1,76,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_gender_role_traditionalism|WVS_D,autocracy_support,gender_role_traditionalism,215,86,0.4,0.0206,0.0136,0.735,1,98,5,3,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_outgroup_trust|WVS_G,job_scarcity_gender_discrimination,outgroup_trust,148,59,0.399,0.0188,0.0122,0.52,1,90,3,5,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_voluntary_association_active_membership|WVS_A,job_scarcity_gender_discrimination,voluntary_association_active_membership,88,35,0.398,0.02,0.0146,0.636,1,60,4,3,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_life_autonomy_morality_permissiveness|WVS_F,crime_victimization,life_autonomy_morality_permissiveness,108,43,0.398,0.0262,0.0194,0.778,1,77,2,6,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_institutional_threat_perception|WVS_H,gender_role_traditionalism,institutional_threat_perception,83,33,0.398,0.0221,0.0165,0.506,-1,61,2,6,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_religious_belief|WVS_F,democratic_system_evaluation,religious_belief,141,56,0.397,0.0192,0.0131,0.631,-1,79,5,3,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_voting_participation|WVS_E,basic_needs_deprivation,voting_participation,63,25,0.397,0.0284,0.0196,0.54,-1,51,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_offline_political_participation|WVS_E,job_scarcity_nativist_preference,offline_political_participation,182,72,0.396,0.035,0.0208,0.591,1,89,6,2,7
wvs_agg_political_information_sources|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,political_information_sources,religion_versus_secularism_orientation,111,44,0.396,0.0269,0.0181,0.586,1,78,2,6,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,confidence_in_domestic_institutions,religion_versus_secularism_orientation,111,44,0.396,0.0146,0.0096,0.564,1,78,2,6,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_outgroup_trust|WVS_G,confidence_in_domestic_institutions,outgroup_trust,152,60,0.395,0.0135,0.0096,0.583,-1,90,3,5,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,autocracy_support,perceived_positive_effects_of_immigration,66,26,0.394,0.0155,0.0079,0.561,-1,66,1,7,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,child_qualities_autonomy_self_expression,perceived_positive_effects_of_immigration,66,26,0.394,0.0151,0.0082,0.677,-1,66,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_religious_exclusivism|WVS_F,crime_victimization,religious_exclusivism,99,39,0.394,0.0325,0.0241,0.697,1,69,2,6,7
wvs_agg_precautionary_security_behaviors|WVS_H::wvs_agg_science_technology_optimism|WVS_E,precautionary_security_behaviors,science_technology_optimism,109,43,0.394,0.0145,0.0116,0.578,-1,77,2,6,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,gender_role_traditionalism,perceived_positive_effects_of_immigration,66,26,0.394,0.0209,0.0128,0.636,-1,66,1,7,7
wvs_agg_confidence_in_domestic_institutions|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,confidence_in_domestic_institutions,female_income_threat_to_marriage,109,43,0.394,0.0142,0.0111,0.611,1,79,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_religious_exclusivism|WVS_F,job_scarcity_nativist_preference,religious_exclusivism,94,37,0.394,0.0262,0.0119,0.723,1,70,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_female_income_threat_to_marriage|WVS_D,existential_threat_worry,female_income_threat_to_marriage,94,37,0.394,0.0167,0.0125,0.591,1,69,2,6,7
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_outgroup_trust|WVS_G,neighborhood_disorder_and_crime,outgroup_trust,109,43,0.394,0.0173,0.0124,0.546,1,79,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_freedom_security_tradeoff_perception|WVS_H,familial_duty_obligations,freedom_security_tradeoff_perception,66,26,0.394,0.0134,0.0109,0.545,-1,66,1,7,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_religious_belief|WVS_F,outgroup_trust,religious_belief,117,46,0.393,0.0168,0.0092,0.543,-1,72,3,5,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_science_skepticism|WVS_I,autocracy_support,science_skepticism,112,44,0.393,0.0165,0.0088,0.714,-1,79,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,job_scarcity_nativist_preference,perceived_negative_effects_of_immigration,61,24,0.393,0.0227,0.0086,0.754,-1,61,1,7,7
wvs_agg_perceived_negative_effects_of_immigration|WVS_G::wvs_agg_religious_belief|WVS_F,perceived_negative_effects_of_immigration,religious_belief,56,22,0.393,0.0146,0.011,0.643,1,56,1,7,7
wvs_agg_female_income_threat_to_marriage|WVS_D::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,female_income_threat_to_marriage,perceived_negative_effects_of_immigration,61,24,0.393,0.0195,0.009,0.738,-1,61,1,7,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_online_political_participation|WVS_E,institutional_threat_perception,online_political_participation,51,20,0.392,0.034,0.0247,0.765,-1,51,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,electoral_integrity,religious_practice_and_self_identification,102,40,0.392,0.018,0.0122,0.637,-1,76,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,democratic_values_importance,neighborhood_disorder_and_crime,110,43,0.391,0.0146,0.0104,0.664,1,79,2,6,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_international_organization_knowledge|WVS_E,gender_role_traditionalism,international_organization_knowledge,64,25,0.391,0.0186,0.0174,0.641,1,64,1,7,7
wvs_agg_offline_political_participation|WVS_E::wvs_agg_violence_tolerance|WVS_F,offline_political_participation,violence_tolerance,69,27,0.391,0.0202,0.0166,0.594,1,53,3,5,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_familial_duty_obligations|WVS_D,basic_needs_deprivation,familial_duty_obligations,46,18,0.391,0.0197,0.0146,0.63,-1,46,1,7,7
wvs_agg_neighborhood_disorder_and_crime|WVS_H::wvs_agg_subjective_wellbeing|WVS_A,neighborhood_disorder_and_crime,subjective_wellbeing,110,43,0.391,0.0141,0.0097,0.509,-1,79,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_work_ethic|WVS_C,existential_threat_worry,work_ethic,59,23,0.39,0.0176,0.0082,0.61,1,59,1,7,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_religious_exclusivism|WVS_F,familial_duty_obligations,religious_exclusivism,59,23,0.39,0.0194,0.0131,0.797,1,59,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_religious_belief|WVS_F,crime_victimization,religious_belief,90,35,0.389,0.0246,0.0195,0.789,-1,64,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_voting_participation|WVS_E,job_scarcity_nativist_preference,voting_participation,85,33,0.388,0.0291,0.0231,0.753,1,69,2,6,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_confidence_in_international_organizations|WVS_E,basic_needs_deprivation,confidence_in_international_organizations,75,29,0.387,0.0138,0.0084,0.6,1,58,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_voluntary_association_belonging|WVS_A,multilevel_place_attachment,voluntary_association_belonging,44,17,0.386,0.0183,0.0128,0.636,1,44,1,7,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,autocracy_support,institutional_threat_perception,83,32,0.386,0.0198,0.0105,0.566,1,61,2,6,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_religious_practice_and_self_identification|WVS_F,autocracy_support,religious_practice_and_self_identification,210,81,0.386,0.0202,0.0139,0.533,1,99,5,3,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_societal_change_attitudes|WVS_E,institutional_threat_perception,societal_change_attitudes,83,32,0.386,0.0208,0.0133,0.735,1,61,2,6,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_freedom_security_tradeoff_perception|WVS_H,electoral_integrity,freedom_security_tradeoff_perception,65,25,0.385,0.0168,0.0086,0.523,1,65,1,7,7
